Total Number of Aligned Reads:	232830	Total Number of Mapped Genomes:	14874
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|216592|org|Escherichia_coli_042	0.6589641896945465	0.6657346561869175	155003.0	0.6656015118326676	0.0001331443542498819	0.4945881962254498	0.4116150023118808	95836.32098827521	0.08115363140488768	0.5053515440450114
ti|655817|org|Escherichia_coli_ABU_83972	0.14679200078015767	0.2519305931366233	58657.0	0.2518060387407121	0.00012455439591117984	0.13318329443633817	0.2401998029604182	55925.72012327417	0.2357127517931538	0.04149808873426964
ti|585056|org|Escherichia_coli_UMN026	0.06817721403578406	0.01168663831980415	2721.0	0.011592148778078426	9.448954172572263e-05	0.09225780471267825	0.07456229219101221	17360.338490833372	0.011922862174118455	0.17709917106902032
ti|1133853|org|Escherichia_coli_O104:H4_str._2009EL-2071	0.02875031968344882	0.012116136236739251	2821.0	0.012051711549198986	6.442468754026543e-05	0.03318250752225629	0.011901957637493837	2771.13279673769	0.006141820212171971	0.06274535068504918
ti|544404|org|Escherichia_coli_O157:H7_str._TW14359	0.018050150304365468	0.015504874801357213	3610.0	0.015457630030494352	4.724477086286131e-05	0.008268752153160837	0.007918471643283187	1843.6577527056243	0.0028991109393119445	0.04680238800841816
ti|1133852|org|Escherichia_coli_O104:H4_str._2011C-3493	0.011796633272314639	0.0018769058970063996	437.0	0.0018726109178370486	4.294979169351029e-06	0.031228467974556598	0.006994528556569431	1628.5360838260606	0.001799596271958081	0.06023278787097883
ti|431946|org|Escherichia_coli_SE15	0.009787064711284925	0.0030451402310698794	709.0	0.0030365502727311773	8.589958338702058e-06	0.008018992975352746	0.005608755488840203	1305.8865404666644	0.0024824979598848944	0.03604346518919383
ti|562|org|Escherichia_coli	0.006183518925561478	0.004879096336382768	1136.0	0.004853326461366663	2.5769875016106173e-05	0.01772345337120025	0.008520384305252184	1983.801077791866	0.005377313920027488	0.03228106343684233
ti|595495|org|Escherichia_coli_KO11FL	0.004787561601168453	0.0013829832925310313	322.0	0.0013615083966842761	2.1474895846755144e-05	0.004315411644949281	0.003990520821140197	929.112962786072	0.0015333075634583171	0.04530344027831465
ti|910348|org|Escherichia_coli_P12b	0.004392380385996703	0.0011295795215393205	263.0	0.0011123996048619164	1.7179916677404115e-05	0.005504730960094366	0.004699961146245217	1094.291953680274	0.0015719623759824766	0.04919039642657733
ti|869729|org|Escherichia_coli_UM146	0.004134372497668901	0.0038483013357385218	896.0	0.0038354163982304685	1.2884937508053086e-05	0.003004236309648611	0.0039023061962383766	908.5739516701813	0.0007645062921444831	0.03527466391788
ti|591946|org|Escherichia_coli_LF82	0.004074630359209055	0.0008718807713782588	203.0	0.0008632908130395568	8.589958338702058e-06	0.005499936950275211	0.0037454172725136818	872.0455035593606	0.0006786067087574626	0.0354765279388395
ti|98360|org|Salmonella_enterica_subsp._enterica_serovar_Dublin	0.0040178567225715636	0.0003478933127174333	81.0	0.0003478933127174333	0.0	0.0030522936604993004	0.0003546762503978652	82.57927138013495	0.0003478933127174333	0.0017008117510630073
ti|198214|org|Shigella_flexneri_2a_str._301	0.004006348558180857	0.0011424644590473736	266.0	0.0011381694798780226	4.294979169351029e-06	0.006965371044277624	0.0029010292059100584	675.4466300120389	0.0011295795215393205	0.03228106343684233
ti|42897|org|Shigella_flexneri_2a	0.003956403225896634	0.00047244770862861317	110.0	0.00047244770862861317	0.0	0.004770741468174657	0.000813796670787617	189.47627885948086	0.0005325774169995276	0.0024610230640381395
ti|585055|org|Escherichia_coli_55989	0.0027900411490044776	0.0014474079800712966	337.0	0.0014474079800712966	0.0	0.044201503749087614	0.009346056666427793	2176.042373644383	0.006064510587123652	0.06033586737104325
ti|1048689|org|Escherichia_coli_O55:H7_str._RM12579	0.002661415066793957	0.0008160460421766955	190.0	0.0008160460421766955	0.0	0.006121760062008011	0.003562029511514419	829.3473311659021	0.0007215565004509728	0.04276081261005884
ti|405955|org|Escherichia_coli_APEC_O1	0.0024022527270485612	0.0007043765837735687	164.0	0.0007043765837735687	0.0	0.004728771317923029	0.0034639887424120497	806.5204988957976	0.0006657217712494095	0.03661469741871752
