Total Number of Aligned Reads:	284260	Total Number of Mapped Genomes:	16547
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|223283|org|Pseudomonas_syringae_pv._tomato_str._DC3000	0.992549541713087	0.9362555407021741	266140.0	0.9362555407021741	0.0	0.9877750926881251	0.9180833733632452	260974.37971223608	0.9139555336663617	0.011348765214944065
ti|317|org|Pseudomonas_syringae	0.006003081393995566	0.009290790121719553	2641.0	0.009290790121719553	0.0	0.006458158012438981	0.010481851588508761	2979.5711325495004	0.009420952648983325	0.003035953000773939
ti|323|org|Pseudomonas_syringae_pv._tomato	0.00047497855239588243	0.0007704214451558433	219.0	0.0007704214451558433	0.0	0.0026695875568682843	0.0035649548721731934	1013.374071963952	0.0038063744459297826	0.0029022725673679027
ti|29438|org|Pseudomonas_savastanoi	0.00035160177293784215	0.0035390135791177092	1006.0	0.0035390135791177092	0.0	0.0003554958984802538	0.0035424646316085245	1006.9809961810391	0.0035214240484063887	7.387602898754661e-05
ti|698750|org|Pseudomonas_syringae_pv._maculicola_str._M6	0.000326769762201828	0.00037993386336452543	108.0	0.00037993386336452543	0.0	0.0004348561325355175	0.0006891258323046128	195.89090909090922	0.00043622036164075144	0.0006332231056075424
ti|103796|org|Pseudomonas_syringae_pv._actinidiae	0.00014300446024512255	0.0015900935763033842	452.0	0.0015900935763033842	0.0	0.0015190472730567139	0.0024659970674894586	700.9843264045535	0.0020298318440864	0.0016815591360022516
ti|205918|org|Pseudomonas_syringae_pv._syringae_B728a	5.781978521778868e-05	0.029508196721311476	8388.0	0.029501160909026946	7.035812284528248e-06	6.222783193782553e-05	0.02310644926690763	6568.2392686111625	0.022423133750791528	0.002262013649475832
ti|698756|org|Pseudomonas_syringae_pv._tomato_str._JL1065	2.9169779345676516e-05	0.00011257299655245197	32.0	0.00011257299655245197	0.0	0.00015533300398352094	0.00018410375477848916	52.33333333333333	5.9804404418490116e-05	0.0002286638992471681
ti|59511|org|Pseudomonas_syringae_pv._maculicola	2.2323640007613166e-05	0.00042566664321395904	121.0	0.00042566664321395904	0.0	0.00027798591841454923	0.0015762088244515927	448.0531204386097	0.0013086610849222544	0.0014247519876169703
ti|264730|org|Pseudomonas_syringae_pv._phaseolicola_1448A	1.5221374450504424e-05	0.016076831070147048	4570.0	0.016076831070147048	0.0	5.5889586953470846e-05	0.02322235671139588	6601.187118781393	0.022366847252515303	0.0026700907619784703
ti|318|org|Pseudomonas_syringae_pv._glycinea	1.1110789998205884e-05	0.0005065784844860339	144.0	0.0005065784844860339	0.0	4.5995668929691894e-05	0.0005039188636978765	143.24397619475837	0.0004889889537747133	6.332231056075424e-05
ti|319|org|Pseudomonas_syringae_pv._phaseolicola	5.93842481528446e-06	0.0002462534299584887	70.0	0.0002462534299584887	0.0	8.354805303764384e-06	0.00034824733337997195	98.99278698659083	0.0002743966790966017	0.00017589530711320623
ti|698749|org|Pseudomonas_syringae_pv._maculicola_str._M3	3.275413551038773e-06	7.387602898754661e-05	21.0	7.387602898754661e-05	0.0	5.736681372511503e-06	9.850137198339547e-05	27.999999999999996	8.442974741433898e-05	4.925068599169774e-05
ti|59510|org|Pseudomonas_syringae_pv._pisi	3.094246047039101e-06	6.332231056075424e-05	18.0	6.332231056075424e-05	0.0	2.8151110623492766e-05	0.00018864841194644384	53.625197579896124	0.0001583057764018856	5.628649827622599e-05
ti|129137|org|Pseudomonas_syringae_pv._eriobotryae	1.0032598763839754e-06	0.0002849503975233941	81.0	0.00028143249138112993	3.517906142264124e-06	1.0032845797859319e-06	0.000316355796495275	89.92729871174687	0.00029550411595018645	6.684021670301837e-05
ti|46257|org|Pseudomonas_avellanae	8.097989899252897e-07	8.442974741433898e-05	24.0	8.442974741433898e-05	0.0	3.0981004567291272e-06	0.00019141208166992626	54.41079833549324	0.0001583057764018856	0.00013719833954830085
ti|190485|org|Xanthomonas_campestris_pv._campestris_str._ATCC_33913	5.00673239199995e-07	9.850137198339549e-05	28.0	9.850137198339549e-05	0.0	5.006733775403253e-07	9.850137198339549e-05	28.0	9.850137198339549e-05	0.0
ti|1282356|org|Pseudomonas_poae_RE*1-1-14	4.068185865346903e-07	0.00011960880883698023	34.0	0.00011960880883698023	0.0	4.531977403388207e-07	0.000366469860158737	104.17272244872258	0.00018996693168226271	0.0008548511925701822
ti|698755|org|Pseudomonas_syringae_pv._antirrhini_str._126	2.500897220372101e-07	2.1107436853584746e-05	6.0	2.1107436853584746e-05	0.0	7.708746524162718e-06	5.6147025734727144e-05	15.960353535353537	1.4071624569056497e-05	0.0001442341518328291
ti|1207075|org|Pseudomonas_sp._UW4	9.293550878909414e-08	0.0005276859213396187	150.0	0.0005276859213396187	0.0	9.326187315773712e-08	0.0026289007172820163	747.291317894586	0.002318300147752058	0.0009639062829803701
ti|492160|org|Pseudomonas_sp._GmFRB002	5.3157857256816764e-09	2.462534299584887e-05	7.0	2.462534299584887e-05	0.0	5.4376793028362914e-09	3.1681992966518895e-05	9.005923320662662	3.166115528037712e-05	0.0
